DateTime,Players,Average_Players,Twitch_Viewers,Source
2024-06-28,577.0,409.0,6.0,WDL
2024-06-28,602.0,417.0,7.0,WDL
2024-06-28,593.0,425.0,10.0,WDL
2024-06-28,582.0,434.0,11.0,WDL
2024-06-28,521.0,441.0,13.0,WDL
2024-06-28,500.0,449.0,11.0,WDL
2024-06-28,451.0,455.0,8.0,WDL
2024-06-28,453.0,461.0,11.0,WDL
2024-06-28,438.0,466.0,9.0,WDL
2024-06-28,388.0,471.0,15.0,WDL
2024-06-28,335.0,476.0,13.0,WDL
2024-06-29,311.0,480.0,14.0,WDL
2024-06-29,354.0,485.0,15.0,WDL
2024-06-29,441.0,492.0,17.0,WDL
2024-06-29,454.0,499.0,11.0,WDL
2024-06-29,494.0,507.0,10.0,WDL
2024-06-29,542.0,516.0,8.0,WDL
2024-06-29,561.0,525.0,6.0,WDL
2024-06-29,610.0,536.0,7.0,WDL
2024-06-29,646.0,545.0,11.0,WDL
2024-06-29,668.0,555.0,11.0,WDL
2024-06-29,705.0,565.0,7.0,WDL
2024-06-29,722.0,575.0,13.0,WDL
2024-06-29,786.0,586.0,22.0,WDL
2024-06-29,835.0,596.0,27.0,WDL
2024-06-29,852.0,607.0,8.0,WDL
2024-06-29,843.0,617.0,9.0,WDL
2024-06-29,815.0,626.0,70.0,WDL
2024-06-29,739.0,634.0,90.0,WDL
2024-06-29,692.0,641.0,95.0,WDL
2024-06-29,621.0,647.0,19.0,WDL
2024-06-29,585.0,652.0,27.0,WDL
2024-06-29,569.0,657.0,13.0,WDL
2024-06-29,531.0,661.0,13.0,WDL
2024-06-29,456.0,665.0,19.0,WDL
2024-06-30,420.0,668.0,13.0,WDL
2024-06-30,481.0,671.0,18.0,WDL
2024-06-30,533.0,674.0,14.0,WDL
2024-06-30,591.0,677.0,16.0,WDL
2024-06-30,595.0,679.0,11.0,WDL
2024-06-30,665.0,682.0,12.0,WDL
2024-06-30,748.0,686.0,19.0,WDL
2024-06-30,786.0,688.0,20.0,WDL
2024-06-30,870.0,693.0,12.0,WDL
2024-06-30,854.0,695.0,27.0,WDL
2024-06-30,910.0,699.0,12.0,WDL
2024-06-30,951.0,703.0,18.0,WDL
2024-06-30,1052.0,708.0,29.0,WDL
2024-06-30,1111.0,714.0,13.0,WDL
2024-06-30,1108.0,719.0,15.0,WDL
2024-06-30,1052.0,724.0,13.0,WDL
2024-06-30,972.0,728.0,9.0,WDL
2024-06-30,842.0,730.0,15.0,WDL
2024-06-30,775.0,732.0,18.0,WDL
2024-06-30,768.0,736.0,22.0,WDL
2024-06-30,677.0,738.0,19.0,WDL
2024-06-30,615.0,739.0,27.0,WDL
2024-06-30,537.0,738.0,25.0,WDL
2024-06-30,472.0,738.0,13.0,WDL
2024-07-01,452.0,739.0,13.0,WDL
2024-07-01,464.0,739.0,12.0,WDL
2024-07-01,504.0,739.0,13.0,WDL
2024-07-01,531.0,737.0,16.0,WDL
2024-07-01,532.0,735.0,17.0,WDL
2024-07-01,566.0,732.0,11.0,WDL
2024-07-01,580.0,727.0,15.0,WDL
2024-07-01,631.0,722.0,12.0,WDL
2024-07-01,638.0,715.0,8.0,WDL
2024-07-01,669.0,710.0,9.0,WDL
2024-07-01,716.0,704.0,8.0,WDL
2024-07-01,753.0,698.0,5.0,WDL
2024-07-01,836.0,692.0,7.0,WDL
2024-07-01,958.0,688.0,7.0,WDL
2024-07-01,978.0,684.0,11.0,WDL
2024-07-01,953.0,681.0,15.0,WDL
2024-07-01,907.0,679.0,107.0,WDL
2024-07-01,819.0,678.0,113.0,WDL
2024-07-01,737.0,677.0,23.0,WDL
2024-07-01,667.0,674.0,21.0,WDL
2024-07-01,621.0,672.0,16.0,WDL
2024-07-01,541.0,670.0,14.0,WDL
2024-07-01,499.0,669.0,20.0,WDL
2024-07-01,472.0,669.0,16.0,WDL
2024-07-02,464.0,669.0,14.0,WDL
2024-07-02,488.0,670.0,17.0,WDL
2024-07-02,506.0,670.0,16.0,WDL
2024-07-02,517.0,669.0,26.0,WDL
2024-07-02,550.0,670.0,16.0,WDL
2024-07-02,564.0,670.0,21.0,WDL
2024-07-02,554.0,669.0,11.0,WDL
2024-07-02,598.0,668.0,11.0,WDL
2024-07-02,658.0,669.0,8.0,WDL
2024-07-02,682.0,669.0,8.0,WDL
2024-07-02,734.0,670.0,13.0,WDL
2024-07-02,809.0,672.0,8.0,WDL
2024-07-02,876.0,673.0,8.0,WDL
2024-07-02,960.0,672.0,10.0,WDL
2024-07-02,994.0,673.0,14.0,WDL
2024-07-02,970.0,,,WDL
2024-07-02,977.0,,,WDL
2024-07-02,972.0,,,WDL
2024-07-02,954.0,672.0,15.0,WDL
2024-07-02,929.0,,15.0,WDL
2024-07-02,914.0,,15.0,WDL
2024-07-02,904.0,,15.0,WDL
2024-07-02,879.0,,15.0,WDL
2024-07-02,877.0,,15.0,WDL
2024-07-02,852.0,670.0,13.0,WDL
2024-07-02,852.0,,13.0,WDL
2024-07-02,841.0,,13.0,WDL
2024-07-02,842.0,,13.0,WDL
2024-07-02,819.0,,13.0,WDL
2024-07-02,815.0,,13.0,WDL
2024-07-02,805.0,670.0,47.0,WDL
2024-07-02,781.0,,47.0,WDL
2024-07-02,779.0,,47.0,WDL
2024-07-02,755.0,,47.0,WDL
2024-07-02,749.0,,47.0,WDL
2024-07-02,733.0,,47.0,WDL
2024-07-02,720.0,670.0,115.0,WDL
2024-07-02,719.0,,115.0,WDL
2024-07-02,711.0,,115.0,WDL
2024-07-02,711.0,,115.0,WDL
2024-07-02,712.0,,115.0,WDL
2024-07-02,714.0,,115.0,WDL
2024-07-02,684.0,670.0,117.0,WDL
2024-07-02,673.0,,117.0,WDL
2024-07-02,689.0,,117.0,WDL
2024-07-02,689.0,,117.0,WDL
2024-07-02,679.0,,117.0,WDL
2024-07-02,653.0,,117.0,WDL
2024-07-02,656.0,672.0,76.0,WDL
2024-07-02,638.0,,76.0,WDL
2024-07-02,603.0,,76.0,WDL
2024-07-02,576.0,,76.0,WDL
2024-07-02,573.0,,76.0,WDL
2024-07-02,568.0,,76.0,WDL
2024-07-02,565.0,672.0,8.0,WDL
2024-07-02,544.0,,8.0,WDL
2024-07-02,511.0,,8.0,WDL
2024-07-02,522.0,,8.0,WDL
2024-07-02,523.0,,8.0,WDL
2024-07-02,518.0,,8.0,WDL
2024-07-02,497.0,672.0,7.0,WDL
2024-07-02,491.0,,7.0,WDL
2024-07-02,478.0,,7.0,WDL
2024-07-02,484.0,,7.0,WDL
2024-07-02,474.0,,7.0,WDL
2024-07-02,465.0,,7.0,WDL
2024-07-02,468.0,672.0,12.0,WDL
2024-07-02,446.0,,12.0,WDL
2024-07-02,419.0,,12.0,WDL
2024-07-02,411.0,,12.0,WDL
2024-07-02,420.0,,12.0,WDL
2024-07-02,421.0,,12.0,WDL
2024-07-03,426.0,671.0,14.0,WDL
2024-07-03,428.0,,14.0,WDL
2024-07-03,432.0,,14.0,WDL
2024-07-03,429.0,,14.0,WDL
2024-07-03,437.0,,14.0,WDL
2024-07-03,444.0,,14.0,WDL
2024-07-03,457.0,671.0,13.0,WDL
2024-07-03,453.0,,13.0,WDL
2024-07-03,447.0,,13.0,WDL
2024-07-03,458.0,,13.0,WDL
2024-07-03,463.0,,13.0,WDL
2024-07-03,462.0,,13.0,WDL
2024-07-03,478.0,670.0,12.0,WDL
2024-07-03,479.0,,12.0,WDL
2024-07-03,479.0,,12.0,WDL
2024-07-03,481.0,,12.0,WDL
2024-07-03,484.0,,12.0,WDL
2024-07-03,492.0,,12.0,WDL
2024-07-03,497.0,671.0,11.0,WDL
2024-07-03,499.0,,11.0,WDL
2024-07-03,509.0,,11.0,WDL
2024-07-03,508.0,,11.0,WDL
2024-07-03,526.0,,11.0,WDL
2024-07-03,541.0,,11.0,WDL
2024-07-03,546.0,671.0,18.0,WDL
2024-07-03,544.0,,18.0,WDL
2024-07-03,541.0,,18.0,WDL
2024-07-03,541.0,,18.0,WDL
2024-07-03,527.0,,18.0,WDL
2024-07-03,525.0,,18.0,WDL
2024-07-03,535.0,671.0,16.0,WDL
2024-07-03,546.0,,16.0,WDL
2024-07-03,553.0,,16.0,WDL
2024-07-03,550.0,,16.0,WDL
2024-07-03,568.0,,16.0,WDL
2024-07-03,569.0,,16.0,WDL
2024-07-03,574.0,672.0,20.0,WDL
2024-07-03,587.0,,20.0,WDL
2024-07-03,591.0,,20.0,WDL
2024-07-03,569.0,,20.0,WDL
2024-07-03,556.0,,20.0,WDL
2024-07-03,557.0,,20.0,WDL
2024-07-03,562.0,672.0,16.0,WDL
2024-07-03,566.0,,16.0,WDL
2024-07-03,591.0,,16.0,WDL
2024-07-03,588.0,,16.0,WDL
2024-07-03,585.0,,16.0,WDL
2024-07-03,598.0,,16.0,WDL
2024-07-03,606.0,671.0,9.0,WDL
2024-07-03,607.0,,9.0,WDL
2024-07-03,629.0,,9.0,WDL
2024-07-03,639.0,,9.0,WDL
2024-07-03,652.0,,9.0,WDL
2024-07-03,646.0,,9.0,WDL
2024-07-03,669.0,671.0,22.0,WDL
2024-07-03,662.0,,22.0,WDL
2024-07-03,672.0,,22.0,WDL
2024-07-03,678.0,,22.0,WDL
2024-07-03,682.0,,22.0,WDL
2024-07-03,680.0,,22.0,WDL
2024-07-03,686.0,671.0,26.0,WDL
2024-07-03,683.0,,26.0,WDL
2024-07-03,689.0,,26.0,WDL
2024-07-03,724.0,,26.0,WDL
2024-07-03,712.0,,26.0,WDL
2024-07-03,704.0,,26.0,WDL
2024-07-03,695.0,669.0,23.0,WDL
2024-07-03,707.0,,23.0,WDL
2024-07-03,710.0,,23.0,WDL
2024-07-03,727.0,,23.0,WDL
2024-07-03,738.0,,23.0,WDL
2024-07-03,773.0,,23.0,WDL
2024-07-03,779.0,668.0,23.0,WDL
2024-07-03,797.0,,23.0,WDL
2024-07-03,795.0,,23.0,WDL
2024-07-03,814.0,,23.0,WDL
2024-07-03,830.0,,23.0,WDL
2024-07-03,837.0,,23.0,WDL
2024-07-03,847.0,667.0,21.0,WDL
2024-07-03,862.0,,21.0,WDL
2024-07-03,866.0,,21.0,WDL
2024-07-03,882.0,,21.0,WDL
2024-07-03,921.0,,21.0,WDL
2024-07-03,942.0,,21.0,WDL
2024-07-03,946.0,666.0,20.0,WDL
2024-07-03,934.0,,20.0,WDL
2024-07-03,938.0,,20.0,WDL
2024-07-03,929.0,,20.0,WDL
2024-07-03,928.0,,20.0,WDL
2024-07-03,942.0,,20.0,WDL
2024-07-03,941.0,665.0,18.0,WDL
2024-07-03,932.0,,18.0,WDL
2024-07-03,914.0,,18.0,WDL
2024-07-03,915.0,,18.0,WDL
2024-07-03,890.0,,18.0,WDL
2024-07-03,889.0,,18.0,WDL
2024-07-03,894.0,667.0,28.0,WDL
2024-07-03,878.0,,28.0,WDL
2024-07-03,858.0,,28.0,WDL
2024-07-03,835.0,,28.0,WDL
2024-07-03,844.0,,28.0,WDL
2024-07-03,815.0,,28.0,WDL
2024-07-03,788.0,666.0,22.0,WDL
2024-07-03,792.0,,22.0,WDL
2024-07-03,780.0,,22.0,WDL
2024-07-03,764.0,,22.0,WDL
2024-07-03,743.0,,22.0,WDL
2024-07-03,741.0,,22.0,WDL
2024-07-03,735.0,667.0,202.0,WDL
2024-07-03,733.0,,202.0,WDL
2024-07-03,728.0,,202.0,WDL
2024-07-03,732.0,,202.0,WDL
2024-07-03,721.0,,202.0,WDL
2024-07-03,706.0,,202.0,WDL
2024-07-03,703.0,667.0,210.0,WDL
2024-07-03,690.0,,210.0,WDL
2024-07-03,686.0,,210.0,WDL
2024-07-03,697.0,,210.0,WDL
2024-07-03,663.0,,210.0,WDL
2024-07-03,651.0,,210.0,WDL
2024-07-03,634.0,666.0,202.0,WDL
2024-07-03,632.0,,202.0,WDL
2024-07-03,615.0,,202.0,WDL
2024-07-03,597.0,,202.0,WDL
2024-07-03,601.0,,202.0,WDL
2024-07-03,578.0,,202.0,WDL
2024-07-03,580.0,667.0,22.0,WDL
2024-07-03,570.0,,22.0,WDL
2024-07-03,559.0,,22.0,WDL
2024-07-03,540.0,,22.0,WDL
2024-07-03,540.0,,22.0,WDL
2024-07-03,518.0,,22.0,WDL
2024-07-03,494.0,667.0,25.0,WDL
2024-07-03,487.0,,25.0,WDL
2024-07-03,482.0,,25.0,WDL
2024-07-03,481.0,,25.0,WDL
2024-07-03,477.0,,25.0,WDL
2024-07-03,455.0,,25.0,WDL
2024-07-03,439.0,666.0,23.0,WDL
2024-07-03,426.0,,23.0,WDL
2024-07-03,438.0,,23.0,WDL
2024-07-03,430.0,,23.0,WDL
2024-07-03,417.0,,23.0,WDL
2024-07-03,421.0,,23.0,WDL
2024-07-04,424.0,667.0,21.0,WDL
2024-07-04,437.0,,21.0,WDL
2024-07-04,435.0,,21.0,WDL
2024-07-04,443.0,,21.0,WDL
2024-07-04,462.0,,21.0,WDL
2024-07-04,461.0,,21.0,WDL
2024-07-04,463.0,667.0,16.0,WDL
2024-07-04,478.0,,16.0,WDL
2024-07-04,474.0,,16.0,WDL
2024-07-04,475.0,,16.0,WDL
2024-07-04,470.0,,16.0,WDL
2024-07-04,466.0,,16.0,WDL
2024-07-04,455.0,667.0,13.0,WDL
2024-07-04,466.0,,13.0,WDL
2024-07-04,474.0,,13.0,WDL
2024-07-04,484.0,,13.0,WDL
2024-07-04,479.0,,13.0,WDL
2024-07-04,489.0,,13.0,WDL
2024-07-04,484.0,665.0,8.0,WDL
2024-07-04,475.0,,8.0,WDL
2024-07-04,471.0,,8.0,WDL
2024-07-04,483.0,,8.0,WDL
2024-07-04,485.0,,8.0,WDL
2024-07-04,494.0,,8.0,WDL
2024-07-04,496.0,665.0,7.0,WDL
2024-07-04,499.0,,7.0,WDL
2024-07-04,510.0,,7.0,WDL
2024-07-04,513.0,,7.0,WDL
2024-07-04,520.0,,7.0,WDL
2024-07-04,534.0,,7.0,WDL
2024-07-04,553.0,665.0,5.0,WDL
2024-07-04,574.0,,5.0,WDL
2024-07-04,574.0,,5.0,WDL
2024-07-04,574.0,,5.0,WDL
2024-07-04,570.0,,5.0,WDL
2024-07-04,559.0,,5.0,WDL
2024-07-04,555.0,664.0,3.0,WDL
2024-07-04,556.0,,3.0,WDL
2024-07-04,547.0,,3.0,WDL
2024-07-04,534.0,,3.0,WDL
2024-07-04,542.0,,3.0,WDL
2024-07-04,542.0,,3.0,WDL
2024-07-04,532.0,663.0,4.0,WDL
2024-07-04,547.0,,4.0,WDL
2024-07-04,567.0,,4.0,WDL
2024-07-04,568.0,,4.0,WDL
2024-07-04,585.0,,4.0,WDL
2024-07-04,591.0,,4.0,WDL
2024-07-04,612.0,662.0,5.0,WDL
2024-07-04,617.0,,5.0,WDL
2024-07-04,628.0,,5.0,WDL
2024-07-04,630.0,,5.0,WDL
2024-07-04,630.0,,5.0,WDL
2024-07-04,632.0,,5.0,WDL
2024-07-04,628.0,661.0,4.0,WDL
2024-07-04,637.0,,4.0,WDL
2024-07-04,629.0,,4.0,WDL
2024-07-04,628.0,,4.0,WDL
2024-07-04,641.0,,4.0,WDL
2024-07-04,660.0,,4.0,WDL
2024-07-04,676.0,660.0,2.0,WDL
2024-07-04,684.0,,2.0,WDL
2024-07-04,684.0,,2.0,WDL
2024-07-04,678.0,,2.0,WDL
2024-07-04,692.0,,2.0,WDL
2024-07-04,689.0,,2.0,WDL
2024-07-04,692.0,659.0,5.0,WDL
2024-07-04,689.0,,5.0,WDL
2024-07-04,712.0,,5.0,WDL
2024-07-04,719.0,,5.0,WDL
2024-07-04,717.0,,5.0,WDL
2024-07-04,736.0,,5.0,WDL
2024-07-04,776.0,661.0,120.0,WDL
2024-07-04,775.0,,120.0,WDL
2024-07-04,811.0,,120.0,WDL
2024-07-04,824.0,,120.0,WDL
2024-07-04,842.0,,120.0,WDL
2024-07-04,873.0,,120.0,WDL
2024-07-04,901.0,660.0,138.0,WDL
2024-07-04,902.0,,138.0,WDL
2024-07-04,908.0,,138.0,WDL
2024-07-04,883.0,,138.0,WDL
2024-07-04,890.0,,138.0,WDL
2024-07-04,919.0,,138.0,WDL
2024-07-04,923.0,661.0,148.0,WDL
2024-07-04,955.0,,148.0,WDL
2024-07-04,972.0,,148.0,WDL
2024-07-04,962.0,,148.0,WDL
2024-07-04,978.0,,148.0,WDL
2024-07-04,956.0,,148.0,WDL
2024-07-04,945.0,661.0,19.0,WDL
2024-07-04,924.0,,19.0,WDL
2024-07-04,923.0,,19.0,WDL
2024-07-04,904.0,,19.0,WDL
2024-07-04,886.0,,19.0,WDL
2024-07-04,869.0,,19.0,WDL
2024-07-04,839.0,660.0,20.0,WDL
2024-07-04,832.0,,20.0,WDL
2024-07-04,822.0,,20.0,WDL
2024-07-04,822.0,,20.0,WDL
2024-07-04,823.0,,20.0,WDL
2024-07-04,818.0,,20.0,WDL
2024-07-04,804.0,661.0,18.0,WDL
2024-07-04,779.0,,18.0,WDL
2024-07-04,767.0,,18.0,WDL
2024-07-04,762.0,,18.0,WDL
2024-07-04,742.0,,18.0,WDL
2024-07-04,720.0,,18.0,WDL
2024-07-04,719.0,660.0,204.0,WDL
2024-07-04,710.0,,204.0,WDL
2024-07-04,696.0,,204.0,WDL
2024-07-04,681.0,,204.0,WDL
2024-07-04,687.0,,204.0,WDL
2024-07-04,698.0,,204.0,WDL
2024-07-04,672.0,660.0,222.0,WDL
2024-07-04,662.0,,222.0,WDL
2024-07-04,666.0,,222.0,WDL
2024-07-04,667.0,,222.0,WDL
2024-07-04,654.0,,222.0,WDL
2024-07-04,643.0,,222.0,WDL
2024-07-04,639.0,660.0,473.0,WDL
2024-07-04,631.0,,473.0,WDL
2024-07-04,621.0,,473.0,WDL
2024-07-04,623.0,,473.0,WDL
2024-07-04,606.0,,473.0,WDL
2024-07-04,606.0,,473.0,WDL
2024-07-04,597.0,661.0,359.0,WDL
2024-07-04,587.0,,359.0,WDL
2024-07-04,554.0,,359.0,WDL
2024-07-04,549.0,,359.0,WDL
2024-07-04,550.0,,359.0,WDL
2024-07-04,535.0,,359.0,WDL
2024-07-04,519.0,662.0,13.0,WDL
2024-07-04,519.0,,13.0,WDL
2024-07-04,496.0,,13.0,WDL
2024-07-04,487.0,,13.0,WDL
2024-07-04,463.0,,13.0,WDL
2024-07-04,465.0,,13.0,WDL
2024-07-04,471.0,664.0,7.0,WDL
2024-07-04,466.0,,7.0,WDL
2024-07-04,460.0,,7.0,WDL
2024-07-04,453.0,,7.0,WDL
2024-07-04,470.0,,7.0,WDL
2024-07-04,466.0,,7.0,WDL
2024-07-05,467.0,665.0,11.0,WDL
2024-07-05,470.0,,11.0,WDL
2024-07-05,463.0,,11.0,WDL
2024-07-05,465.0,,11.0,WDL
2024-07-05,458.0,,11.0,WDL
2024-07-05,440.0,,11.0,WDL
2024-07-05,444.0,664.0,12.0,WDL
2024-07-05,442.0,,12.0,WDL
2024-07-05,449.0,,12.0,WDL
2024-07-05,459.0,,12.0,WDL
2024-07-05,450.0,,12.0,WDL
2024-07-05,453.0,,12.0,WDL
2024-07-05,464.0,664.0,17.0,WDL
2024-07-05,456.0,,17.0,WDL
2024-07-05,461.0,,17.0,WDL
2024-07-05,459.0,,17.0,WDL
2024-07-05,468.0,,17.0,WDL
2024-07-05,464.0,,17.0,WDL
2024-07-05,452.0,664.0,19.0,WDL
2024-07-05,455.0,,19.0,WDL
2024-07-05,466.0,,19.0,WDL
2024-07-05,476.0,,19.0,WDL
2024-07-05,476.0,,19.0,WDL
2024-07-05,488.0,,19.0,WDL
2024-07-05,491.0,664.0,13.0,WDL
2024-07-05,501.0,,13.0,WDL
2024-07-05,511.0,,13.0,WDL
2024-07-05,531.0,,13.0,WDL
2024-07-05,526.0,,13.0,WDL
2024-07-05,526.0,,13.0,WDL
2024-07-05,533.0,663.0,5.0,WDL
2024-07-05,507.0,,5.0,WDL
2024-07-05,514.0,,5.0,WDL
2024-07-05,522.0,,5.0,WDL
2024-07-05,513.0,,5.0,WDL
2024-07-05,525.0,,5.0,WDL
2024-07-05,522.0,663.0,592.0,WDL
2024-07-05,522.0,,592.0,WDL
2024-07-05,538.0,,592.0,WDL
2024-07-05,539.0,,592.0,WDL
2024-07-05,537.0,,592.0,WDL
2024-07-05,525.0,,592.0,WDL
2024-07-05,520.0,663.0,787.0,WDL
2024-07-05,525.0,,787.0,WDL
2024-07-05,532.0,,787.0,WDL
2024-07-05,544.0,,787.0,WDL
2024-07-05,558.0,,787.0,WDL
2024-07-05,572.0,,787.0,WDL
2024-07-05,568.0,663.0,5.0,WDL
2024-07-05,569.0,,5.0,WDL
2024-07-05,572.0,,5.0,WDL
2024-07-05,598.0,,5.0,WDL
2024-07-05,587.0,,5.0,WDL
2024-07-05,596.0,,5.0,WDL
2024-07-05,596.0,663.0,6.0,WDL
2024-07-05,599.0,,6.0,WDL
2024-07-05,606.0,,6.0,WDL
2024-07-05,620.0,,6.0,WDL
2024-07-05,617.0,,6.0,WDL
2024-07-05,613.0,,6.0,WDL
2024-07-05,619.0,665.0,8.0,WDL
2024-07-05,655.0,,8.0,WDL
2024-07-05,667.0,,8.0,WDL
2024-07-05,687.0,,8.0,WDL
2024-07-05,696.0,,8.0,WDL
2024-07-05,721.0,,8.0,WDL
2024-07-05,727.0,667.0,7.0,WDL
2024-07-05,744.0,,7.0,WDL
2024-07-05,748.0,,7.0,WDL
2024-07-05,748.0,,7.0,WDL
2024-07-05,772.0,,7.0,WDL
2024-07-05,786.0,,7.0,WDL
2024-07-05,807.0,667.0,10.0,WDL
2024-07-05,811.0,,10.0,WDL
2024-07-05,825.0,,10.0,WDL
2024-07-05,818.0,,10.0,WDL
2024-07-05,838.0,,10.0,WDL
2024-07-05,854.0,,10.0,WDL
2024-07-05,874.0,669.0,10.0,WDL
2024-07-05,884.0,,10.0,WDL
2024-07-05,918.0,,10.0,WDL
2024-07-05,924.0,,10.0,WDL
2024-07-05,952.0,,10.0,WDL
2024-07-05,971.0,,10.0,WDL
2024-07-05,968.0,671.0,14.0,WDL
2024-07-05,972.0,,14.0,WDL
2024-07-05,976.0,,14.0,WDL
2024-07-05,988.0,,14.0,WDL
2024-07-05,1004.0,,14.0,WDL
2024-07-05,978.0,,14.0,WDL
2024-07-05,970.0,672.0,34.0,WDL
2024-07-05,963.0,,34.0,WDL
2024-07-05,970.0,,34.0,WDL
2024-07-05,967.0,,34.0,WDL
2024-07-05,968.0,,34.0,WDL
2024-07-05,968.0,,34.0,WDL
2024-07-05,930.0,676.0,16.0,WDL
2024-07-05,900.0,,16.0,WDL
2024-07-05,886.0,,16.0,WDL
2024-07-05,867.0,,16.0,WDL
2024-07-05,844.0,,16.0,WDL
2024-07-05,830.0,,16.0,WDL
2024-07-05,833.0,677.0,11.0,WDL
2024-07-05,830.0,,11.0,WDL
2024-07-05,822.0,,11.0,WDL
2024-07-05,829.0,,11.0,WDL
2024-07-05,819.0,,11.0,WDL
2024-07-05,815.0,,11.0,WDL
2024-07-05,784.0,680.0,16.0,WDL
2024-07-05,789.0,,16.0,WDL
2024-07-05,772.0,,16.0,WDL
2024-07-05,764.0,,16.0,WDL
2024-07-05,738.0,,16.0,WDL
2024-07-05,752.0,,16.0,WDL
2024-07-05,748.0,683.0,44.0,WDL
2024-07-05,743.0,,44.0,WDL
2024-07-05,725.0,,44.0,WDL
2024-07-05,722.0,,44.0,WDL
2024-07-05,711.0,,44.0,WDL
2024-07-05,702.0,,44.0,WDL
2024-07-05,695.0,685.0,13.0,WDL
2024-07-05,685.0,,13.0,WDL
2024-07-05,671.0,,13.0,WDL
2024-07-05,664.0,,13.0,WDL
2024-07-05,658.0,,13.0,WDL
2024-07-05,635.0,,13.0,WDL
2024-07-05,641.0,687.0,12.0,WDL
2024-07-05,634.0,,12.0,WDL
2024-07-05,644.0,,12.0,WDL
2024-07-05,633.0,,12.0,WDL
2024-07-05,616.0,,12.0,WDL
2024-07-05,600.0,,12.0,WDL
2024-07-05,612.0,691.0,9.0,WDL
2024-07-05,591.0,,9.0,WDL
2024-07-05,572.0,,9.0,WDL
2024-07-05,558.0,,9.0,WDL
2024-07-05,565.0,,9.0,WDL
2024-07-05,572.0,,9.0,WDL
2024-07-05,570.0,695.0,12.0,WDL
2024-07-05,568.0,,12.0,WDL
2024-07-05,543.0,,12.0,WDL
2024-07-05,541.0,,12.0,WDL
2024-07-05,528.0,,12.0,WDL
2024-07-05,508.0,,12.0,WDL
2024-07-06,490.0,695.0,505.0,WDL
2024-07-06,483.0,,505.0,WDL
2024-07-06,480.0,,505.0,WDL
2024-07-06,485.0,,505.0,WDL
2024-07-06,492.0,,505.0,WDL
2024-07-06,487.0,,505.0,WDL
2024-07-06,482.0,697.0,511.0,WDL
2024-07-06,488.0,,511.0,WDL
2024-07-06,484.0,,511.0,WDL
2024-07-06,490.0,,511.0,WDL
2024-07-06,495.0,,511.0,WDL
2024-07-06,493.0,,511.0,WDL
2024-07-06,490.0,699.0,17.0,WDL
2024-07-06,504.0,,17.0,WDL
2024-07-06,501.0,,17.0,WDL
2024-07-06,496.0,,17.0,WDL
2024-07-06,509.0,,17.0,WDL
2024-07-06,519.0,,17.0,WDL
2024-07-06,538.0,703.0,24.0,WDL
2024-07-06,556.0,,24.0,WDL
2024-07-06,550.0,,24.0,WDL
2024-07-06,573.0,,24.0,WDL
2024-07-06,578.0,,24.0,WDL
2024-07-06,586.0,,24.0,WDL
2024-07-06,597.0,706.0,32.0,WDL
2024-07-06,612.0,,32.0,WDL
2024-07-06,603.0,,32.0,WDL
2024-07-06,608.0,,32.0,WDL
2024-07-06,613.0,,32.0,WDL
2024-07-06,616.0,,32.0,WDL
2024-07-06,629.0,710.0,23.0,WDL
2024-07-06,614.0,,23.0,WDL
2024-07-06,614.0,,23.0,WDL
2024-07-06,623.0,,23.0,WDL
2024-07-06,620.0,,23.0,WDL
2024-07-06,638.0,,23.0,WDL
2024-07-06,650.0,715.0,11.0,WDL
2024-07-06,663.0,,11.0,WDL
2024-07-06,655.0,,11.0,WDL
2024-07-06,665.0,,11.0,WDL
2024-07-06,666.0,,11.0,WDL
2024-07-06,674.0,,11.0,WDL
2024-07-06,674.0,721.0,13.0,WDL
2024-07-06,687.0,,13.0,WDL
2024-07-06,701.0,,13.0,WDL
2024-07-06,706.0,,13.0,WDL
2024-07-06,703.0,,13.0,WDL
2024-07-06,705.0,,13.0,WDL
2024-07-06,728.0,728.0,15.0,WDL
2024-07-06,736.0,,15.0,WDL
2024-07-06,754.0,,15.0,WDL
2024-07-06,786.0,,15.0,WDL
2024-07-06,783.0,,15.0,WDL
2024-07-06,801.0,,15.0,WDL
2024-07-06,798.0,736.0,16.0,WDL
2024-07-06,785.0,,16.0,WDL
2024-07-06,802.0,,16.0,WDL
2024-07-06,798.0,,16.0,WDL
2024-07-06,806.0,,16.0,WDL
2024-07-06,813.0,,16.0,WDL
2024-07-06,840.0,741.0,13.0,WDL
2024-07-06,837.0,,13.0,WDL
2024-07-06,841.0,,13.0,WDL
2024-07-06,837.0,,13.0,WDL
2024-07-06,825.0,,13.0,WDL
2024-07-06,840.0,,13.0,WDL
2024-07-06,829.0,745.0,15.0,WDL
2024-07-06,828.0,,15.0,WDL
2024-07-06,846.0,,15.0,WDL
2024-07-06,853.0,,15.0,WDL
2024-07-06,857.0,,15.0,WDL
2024-07-06,884.0,,15.0,WDL
2024-07-06,910.0,750.0,15.0,WDL
2024-07-06,919.0,,15.0,WDL
2024-07-06,917.0,,15.0,WDL
2024-07-06,929.0,,15.0,WDL
2024-07-06,963.0,,15.0,WDL
2024-07-06,973.0,,15.0,WDL
2024-07-06,1002.0,754.0,16.0,WDL
2024-07-06,1018.0,,16.0,WDL
2024-07-06,1029.0,,16.0,WDL
2024-07-06,1047.0,,16.0,WDL
