"DateTime";"Followers"
"2024-05-07 00:00:00";40217
"2024-05-08 00:00:00";40235
"2024-05-09 00:00:00";40249
"2024-05-10 00:00:00";40271
"2024-05-11 00:00:00";40282
"2024-05-12 00:00:00";40306
"2024-05-13 00:00:00";40328
"2024-05-14 00:00:00";40340
"2024-05-15 00:00:00";40349
"2024-05-16 00:00:00";40366
"2024-05-17 00:00:00";40373
"2024-05-18 00:00:00";40402
"2024-05-19 00:00:00";40419
"2024-05-20 00:00:00";40436
"2024-05-21 00:00:00";40447
"2024-05-22 00:00:00";40468
"2024-05-23 00:00:00";40480
"2024-05-24 00:00:00";40497
"2024-05-25 00:00:00";40511
"2024-05-26 00:00:00";40526
"2024-05-27 00:00:00";40551
"2024-05-28 00:00:00";40573
"2024-05-29 00:00:00";40595
"2024-05-30 00:00:00";40603
"2024-05-31 00:00:00";40618
"2024-06-01 00:00:00";40636
"2024-06-02 00:00:00";40658
"2024-06-03 00:00:00";40720
"2024-06-04 00:00:00";40773
"2024-06-05 00:00:00";40821
"2024-06-06 00:00:00";40881
"2024-06-07 00:00:00";40929
"2024-06-08 00:00:00";40972
"2024-06-09 00:00:00";41042
"2024-06-10 00:00:00";41082
"2024-06-11 00:00:00";41106
"2024-06-12 00:00:00";41127
"2024-06-13 00:00:00";41140
"2024-06-14 00:00:00";41153
"2024-06-15 00:00:00";41170
"2024-06-16 00:00:00";41195
"2024-06-17 00:00:00";41210
"2024-06-18 00:00:00";41210
"2024-06-19 00:00:00";41210
"2024-06-20 00:00:00";41265
"2024-06-21 00:00:00";41275
"2024-06-22 00:00:00";41291
"2024-06-23 00:00:00";41314
"2024-06-24 00:00:00";41340
"2024-06-25 00:00:00";41351
"2024-06-26 00:00:00";41367
"2024-06-27 00:00:00";41379
"2024-06-28 00:00:00";41472
"2024-06-29 00:00:00";41591
"2024-06-30 00:00:00";41702
"2024-07-01 00:00:00";41797
"2024-07-02 00:00:00";41908
"2024-07-03 00:00:00";41908
